Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Major_Category_Arts,Major_Category_Business,Major_Category_Humanities,Major_Category_Medical,Major_Category_STEM,Primary_Use_Case_Copywriting/Drafting,Primary_Use_Case_Debugging/Troubleshooting,Primary_Use_Case_Direct_Answer_Generation,Primary_Use_Case_Ideation,Primary_Use_Case_Summarizing_Reading,Institutional_Policy_Actively_Encouraged,Institutional_Policy_Allowed_With_Citation,Institutional_Policy_Strict_Ban,Burnout_Risk_Level
,0.6786615051154157,1.3228396162803948,-1.1330688269966596,-1.518697467327574,1,-1.2478501843116938,1.3676172503672694,-0.1254123324668205,0.05329556302208655,-0.0038601613515037866,False,True,False,False,False,False,False,False,False,True,False,True,False,2
,-0.006787920506406003,-0.42101219046137184,0.11907928549826752,1.0116918037188964,1,0.07618103237007173,-0.8266264628688933,-1.0576727484996804,-0.08806072963920518,1.158372356930228,False,False,False,True,False,False,False,False,False,True,True,False,False,0
0.4424529730892324,-0.8625483997336495,-1.0272082947097,-1.1330688269966596,0.16822871337007295,0,0.8238692488491863,-0.8266264628688933,1.7391084995988995,-1.1361166709422137,-1.6191663732006922,True,False,False,False,False,False,False,True,False,False,False,True,False,0
1.3302282640996637,-0.42100122371959275,-1.0424323977844299,-1.1330688269966596,-0.6752343769787504,1,-1.8533997554705601,-0.27806553455985267,-0.1254123324668205,-0.28192078814612015,-1.1994292055813442,False,False,False,True,False,True,False,False,False,False,True,False,False,1
1.3302282640996637,0.43475925550765077,0.5616344625439094,-1.1330688269966596,-1.518697467327574,0,-0.8467466098463354,0.270495393749188,0.8068480835660394,0.4046669190658704,-0.23645819467125137,True,False,False,False,False,True,False,False,False,False,False,False,True,2
1.3302282640996637,-0.8183936821322441,0.07999920163427857,-1.1330688269966596,-1.518697467327574,1,1.0886754921855397,-0.27806553455985267,0.3407178755496095,-0.6009821344387506,-0.9706194138466091,False,True,False,False,False,True,False,False,False,False,False,True,False,1
,1.414573465138844,2.4404271829025985,0.11907928549826752,0.16822871337007295,1,-1.571069569560478,1.9161781786763101,-0.5915425404832505,1.3113665677075863,-0.08417088295376189,True,False,False,False,False,True,False,False,False,False,False,True,False,2
-0.4453223179211989,-0.46725854692106494,2.4404271829025985,1.3712273979931946,0.16822871337007295,1,-0.8447995051159212,1.9161781786763101,-1.0576727484996804,-0.15268074914151017,-0.20690991030815642,False,True,False,False,False,False,True,False,False,False,False,True,False,2
-1.3330976089316302,-0.28222925411517524,0.895180720817533,-1.1330688269966596,-1.518697467327574,0,0.4617077689921153,0.270495393749188,1.2729782915824694,-0.4353933344640945,0.6946915869247396,False,False,False,False,True,True,False,False,False,False,True,False,False,1
-0.4453223179211989,-0.10561038370955238,0.9228609082261323,-1.1330688269966596,0.16822871337007295,1,0.8024510968146285,0.270495393749188,0.3407178755496095,0.11589620691494473,-1.0115324229647404,True,False,False,False,False,True,False,False,False,False,False,True,False,1
0.4424529730892324,0.5672234083118681,-0.3933320030527723,-1.1330688269966596,-0.6752343769787504,0,-1.2303262417379646,0.270495393749188,-0.1254123324668205,0.10781870447715661,-1.4736978963362248,False,False,True,False,False,False,False,True,False,False,True,False,False,1
1.3302282640996637,0.8994350931224441,0.7318676151067959,1.3712273979931946,0.16822871337007295,1,-0.6909782314131866,0.8190563220582286,0.8068480835660394,1.3113665677075863,0.82879533903417,False,False,False,False,True,False,True,False,False,False,True,False,False,1
1.3302282640996637,-0.6459800229267546,-0.6673658583979071,0.11907928549826752,1.8551548940677198,1,1.0497333975772518,-0.27806553455985267,-0.5915425404832505,0.2350393678723198,0.9674449810456152,False,False,True,False,False,True,False,False,False,False,True,False,False,0
-1.3330976089316302,-0.7553155141302353,-0.717190195733386,1.3712273979931946,1.8551548940677198,0,0.9329071137523907,-0.8266264628688933,-1.5238029565161104,-1.105826036800508,-0.2705523689363611,False,False,True,False,False,True,False,False,False,False,True,False,False,0
,-0.7700337533307042,-1.0784166414156091,0.11907928549826752,1.0116918037188964,0,1.4021593537822516,0.270495393749188,0.8068480835660394,-0.24355265156662634,-0.5978564418814117,False,False,False,False,True,False,True,False,False,False,False,False,True,2
-0.4453223179211989,0.014238135494262921,-1.0036801354123905,1.3712273979931946,1.8551548940677198,0,0.788821363701728,0.270495393749188,-1.5238029565161104,0.008869299614252316,1.1780712131722917,False,False,True,False,False,True,False,False,False,False,True,False,False,1
-1.3330976089316302,0.49573481790959173,2.4404271829025985,-1.1330688269966596,-0.6752343769787504,0,-0.5118445962150653,1.3676172503672694,0.3407178755496095,0.41274442150365853,-1.2039750954833583,False,True,False,False,False,False,True,False,False,False,False,True,False,2
-1.3330976089316302,-1.4449701509521915,0.6225308748428281,-1.1330688269966596,0.16822871337007295,1,-0.5293685387887944,0.8190563220582286,1.2729782915824694,-1.4390230123592678,0.042356385985644604,False,True,False,False,False,False,False,False,False,True,True,False,False,1
-0.4453223179211989,0.1887544002998191,-0.9538557980769117,0.11907928549826752,-1.518697467327574,1,-0.9246307990629098,-1.375187391177934,-1.5238029565161104,0.42082192394144663,-0.6349812094145316,False,False,True,False,False,True,False,False,False,False,False,True,False,2
0.4424529730892324,-1.211580929344761,0.03571090178051938,-1.1330688269966596,0.16822871337007295,1,0.2514204581073643,0.270495393749188,-0.5915425404832505,-1.124000417285531,-0.5175457202791537,False,True,False,False,False,False,False,False,True,False,False,True,False,0
-1.3330976089316302,0.7354318563172233,-0.3836439374597626,-1.1330688269966596,-0.6752343769787504,0,-0.3619175319731595,-0.27806553455985267,-0.5915425404832505,0.537945709289374,0.21510020226219947,False,False,True,False,False,False,False,False,True,False,True,False,False,1
-0.4453223179211989,0.8510751643209042,0.7457077088110958,1.3712273979931946,1.0116918037188964,0,-0.00754447103774574,0.8190563220582286,1.7391084995988995,0.9054720702087332,1.0462404060138688,False,False,False,True,False,False,False,False,False,True,False,True,False,1
0.4424529730892324,0.6513276323145457,-0.5248128932436198,-1.1330688269966596,0.16822871337007295,0,-0.9479960558278822,0.270495393749188,-0.5915425404832505,0.7661351531568883,-0.8289391785671537,False,True,False,False,False,False,False,True,False,False,False,False,True,2
1.3302282640996637,1.3998552259383752,-0.40025204990492214,-1.1330688269966596,0.16822871337007295,0,0.2806270290635798,0.8190563220582286,-0.1254123324668205,1.3113665677075863,0.2560132113803303,False,False,False,False,True,False,True,False,False,False,False,True,False,1
1.3302282640996637,1.6731939539470768,-0.984304004226371,1.3712273979931946,0.16822871337007295,0,2.313404367616173,-0.8266264628688933,-0.5915425404832505,1.3113665677075863,0.7424234308958926,True,False,False,False,False,True,False,False,False,False,False,True,False,0
-1.3330976089316302,-0.6733138957276255,-0.7974627392183246,1.3712273979931946,1.0116918037188964,0,-0.03480393726354691,-1.375187391177934,-0.5915425404832505,-0.0052663296518771245,0.9530496630225691,False,True,False,False,False,False,True,False,False,False,False,True,False,0
1.3302282640996637,0.005827713093995165,-0.6299976053962979,0.11907928549826752,1.8551548940677198,0,0.3565641135497396,-0.27806553455985267,-1.5238029565161104,-0.10421573451478142,0.4848230031150648,False,True,False,False,False,False,False,False,True,False,False,True,False,1
1.3302282640996637,0.886819459522042,0.6848112965121769,-1.1330688269966596,-0.6752343769787504,1,-1.222537822816307,-0.8266264628688933,0.3407178755496095,0.8267164214402988,-0.3175265645905112,False,True,False,False,False,False,False,False,True,False,False,True,False,2
-1.3330976089316302,0.15721531629881477,-0.21202677552644586,0.11907928549826752,0.16822871337007295,0,0.0021910526143258577,-1.375187391177934,-1.5238029565161104,0.09166369960158037,1.0583627790859074,False,False,False,False,True,False,False,False,True,False,False,False,True,1
0.4424529730892324,0.8973324875223774,0.10767938904287794,0.11907928549826752,0.16822871337007295,0,0.621370356886093,0.8190563220582286,1.2729782915824694,0.5702557190405265,0.3734487005157072,False,False,True,False,False,False,True,False,False,False,False,False,True,1
-1.3330976089316302,1.20431290513215,0.21148009182512595,1.3712273979931946,0.16822871337007295,1,-0.42811909280724775,-1.375187391177934,-0.1254123324668205,1.3113665677075863,-0.23797349130525594,False,False,False,False,True,False,True,False,False,False,False,True,False,0
0.4424529730892324,-1.4302519117517227,0.265456457271895,-1.1330688269966596,0.16822871337007295,1,-0.019227099420232003,-0.8266264628688933,0.3407178755496095,-1.1502523002083422,-1.4865779177252663,False,False,False,False,True,True,False,False,False,False,False,True,False,1
1.3302282640996637,1.0529253019273304,1.9622519454190426,-1.1330688269966596,-1.518697467327574,1,-0.06206340348934807,1.9161781786763101,-0.1254123324668205,0.18051622641724974,-0.8463650898582099,False,True,False,False,False,False,False,True,False,False,False,True,False,2
1.3302282640996637,-0.8667536109337829,0.7083394558094863,-1.1330688269966596,-0.6752343769787504,1,-1.1173941673739316,0.8190563220582286,1.2729782915824694,-1.0755354026588022,-1.4524837434601565,False,False,False,True,False,False,False,False,False,True,False,True,False,2
-0.4453223179211989,1.1980050883319489,-0.9635438636699214,-1.1330688269966596,-1.518697467327574,0,-1.1212883768347603,-0.8266264628688933,-1.0576727484996804,0.7641157775474414,-0.23570054635424856,False,False,True,False,False,False,False,False,False,True,True,False,False,0
0.4424529730892324,-0.3810517173183207,-0.06947381037215856,0.11907928549826752,1.0116918037188964,0,-0.17110126839255205,-0.8266264628688933,0.8068480835660394,-0.3586570613051069,1.257624286457547,False,False,True,False,False,False,True,False,False,False,True,False,False,1
1.3302282640996637,-2.288114996579033,-0.6964300551769366,0.11907928549826752,-0.6752343769787504,0,-1.874817907505118,-1.375187391177934,-1.5238029565161104,-2.178114485416881,0.30298740703448146,False,False,True,False,False,False,False,False,True,False,True,False,False,2
-0.4453223179211989,-0.1266364397102213,0.6086907811385285,0.11907928549826752,1.0116918037188964,1,-0.5975172043532974,0.8190563220582286,0.8068480835660394,0.2592718751856842,1.1523111703942088,False,False,False,False,True,False,False,False,False,True,True,False,False,1
-0.4453223179211989,0.26865341310236235,-0.4860606308715805,0.11907928549826752,0.16822871337007295,1,-0.6091998327357833,-1.375187391177934,-0.1254123324668205,-0.338463305210637,1.0469980543308706,False,False,False,False,True,True,False,False,False,False,False,True,False,0
-0.4453223179211989,-0.65649305092709,-0.573253221208669,-1.1330688269966596,-0.6752343769787504,0,-0.04259235618520418,-0.27806553455985267,-0.1254123324668205,-0.9967797538903678,-1.0691136950569258,False,False,False,True,False,False,False,False,True,False,False,True,False,0
1.3302282640996637,-2.389040065382246,-0.6812059521022068,-1.1330688269966596,0.16822871337007295,0,-0.7747037348210041,0.270495393749188,-1.5238029565161104,-2.0508938220217177,0.5666490213513274,False,False,False,False,True,False,False,False,False,True,True,False,False,1
-1.3330976089316302,-0.6670060789274245,-1.0064481541532504,0.11907928549826752,-1.518697467327574,0,0.083969451291729,0.270495393749188,-0.1254123324668205,-0.8231134514779236,1.8304064141113867,False,False,True,False,False,False,False,False,True,False,True,False,False,0
0.4424529730892324,0.7333292507171556,-0.45422841535169123,0.11907928549826752,0.16822871337007295,0,-0.28208623802617067,0.8190563220582286,-0.5915425404832505,-0.027479461355793794,-1.5653733426935192,False,False,True,False,False,True,False,False,False,False,False,False,True,2
0.4424529730892324,-1.3230190261483086,1.0626458546395596,-1.1330688269966596,-0.6752343769787504,1,-0.591675890162054,1.9161781786763101,2.2052387076153295,-1.4713330221104204,-1.1706385695352515,False,False,False,False,True,False,True,False,False,False,False,False,True,2
1.3302282640996637,0.4768113675089895,-1.0396643790435698,-1.1330688269966596,-0.6752343769787504,0,0.8764410765703741,-1.375187391177934,-1.5238029565161104,0.519771328804351,-0.032650797397596985,False,False,False,False,True,False,True,False,False,False,False,True,False,1
-0.4453223179211989,1.582781913144198,-1.0244402759688402,0.11907928549826752,0.16822871337007295,0,0.21442546822949118,-0.8266264628688933,-0.5915425404832505,1.3113665677075863,0.5333124954032206,False,False,False,False,True,False,False,False,True,False,False,True,False,1
-0.4453223179211989,0.09623975389687378,-0.09576998841032812,0.11907928549826752,-1.518697467327574,1,2.469172746049322,-0.27806553455985267,0.3407178755496095,0.602565728791679,-0.6796824601176744,False,False,False,False,True,False,False,False,True,False,False,False,True,1
-1.3330976089316302,-0.9655760741369294,-0.37949190934847266,1.3712273979931946,0.16822871337007295,0,1.341799107139406,0.8190563220582286,-0.1254123324668205,-0.8493653344007348,-0.38419961648672607,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0.4424529730892324,1.6164236027452692,-1.1033288100833487,-1.1330688269966596,-1.518697467327574,0,-1.319893059337025,-1.375187391177934,1.2729782915824694,1.1074096311534363,0.5636184280833184,False,False,False,True,False,False,False,False,False,True,True,False,False,0
,-0.7679311477306375,0.2668404666423249,0.11907928549826752,0.16822871337007295,1,0.6252645663469216,-0.8266264628688933,-0.1254123324668205,-0.44952896373022305,1.1644335434662474,True,False,False,False,False,False,True,False,False,False,False,True,False,1
-1.3330976089316302,1.406163042738576,-1.0202882478575503,1.3712273979931946,1.8551548940677198,0,0.7031487555634961,-0.27806553455985267,-1.5238029565161104,1.3113665677075863,0.3060180003024906,False,False,True,False,False,False,False,False,True,False,False,True,False,0
-0.4453223179211989,0.2013700339002212,-1.0977927726016288,0.11907928549826752,1.8551548940677198,1,-0.4320133022680764,0.270495393749188,0.8068480835660394,0.0068499240048055104,-1.068356046739923,False,True,False,False,False,False,False,True,False,False,False,True,False,0
1.3302282640996637,-0.5114132645224714,0.3554170663498433,0.11907928549826752,1.0116918037188964,1,0.7946626778929708,1.9161781786763101,-0.5915425404832505,-0.5080908564041867,-0.6561953622905988,False,False,False,False,True,False,False,False,False,True,False,True,False,1
1.3302282640996637,1.1895946659316812,-0.7337983081785459,1.3712273979931946,0.16822871337007295,0,-0.2723507143740991,0.270495393749188,-1.0576727484996804,0.6873795043884539,1.5864436560366033,True,False,False,False,False,True,False,False,False,False,False,True,False,0
,0.8279465027201677,2.4404271829025985,1.3712273979931946,1.8551548940677198,1,-0.6909782314131866,3.0133000352943915,1.2729782915824694,0.9297045775220976,-0.026589610861577646,False,False,False,False,True,False,True,False,False,False,True,False,False,2
0.4424529730892324,-0.8415223437329796,0.9768372736729014,-1.1330688269966596,-1.518697467327574,1,-1.9838557724083223,0.270495393749188,-0.5915425404832505,-0.9119659782935929,-0.33343717924756294,False,True,False,False,False,False,False,False,True,False,True,False,False,1
-0.4453223179211989,0.3821941155059775,-1.1130168756763585,0.11907928549826752,1.0116918037188964,0,1.2386025564274454,-0.27806553455985267,1.2729782915824694,0.6288176117144901,0.07190467034873954,False,True,False,False,False,False,False,False,False,True,True,False,False,0
0.4424529730892324,-1.0055255805382013,0.5934666780637986,1.3712273979931946,0.16822871337007295,0,0.009979471535983482,-0.27806553455985267,-1.5238029565161104,-0.21932014425326196,0.9795673541176538,False,False,False,False,True,False,True,False,False,False,False,True,False,1
,-0.5744914325244791,2.227981744541597,-1.1330688269966596,0.16822871337007295,1,0.42665988384465686,1.9161781786763101,-1.5238029565161104,-0.21326201742492065,-0.7819649829130035,False,True,False,False,False,True,False,False,False,False,False,True,False,1
-1.3330976089316302,0.07100848669607052,-1.0022961260419607,-1.1330688269966596,-1.518697467327574,1,1.5306682659895996,0.270495393749188,-0.1254123324668205,-0.025460085746346988,0.9288049168784906,False,True,False,False,False,False,False,False,True,False,False,False,True,0
,1.0991826251288026,-0.7822386361435949,0.11907928549826752,-0.6752343769787504,0,-0.6890311266827721,1.3676172503672694,-0.5915425404832505,1.018557104337767,-0.07129086156472039,False,True,False,False,False,False,False,True,False,False,False,True,False,2
0.4424529730892324,-0.6585956565271567,-0.927559620038742,1.3712273979931946,1.0116918037188964,1,0.6564182420335514,-0.27806553455985267,0.3407178755496095,-0.05777009549749948,-0.5539128394952707,False,False,False,True,False,False,False,False,False,True,False,True,False,0
0.4424529730892324,-0.37684650611818726,-0.7822386361435949,-1.1330688269966596,0.16822871337007295,1,0.7537734785542695,-0.8266264628688933,0.8068480835660394,-0.20720389059657934,1.0166921216507738,False,False,True,False,False,True,False,False,False,False,False,False,True,1
1.3302282640996637,0.6281989707138091,-0.2729231878253646,-1.1330688269966596,0.16822871337007295,1,-0.00754447103774574,-0.27806553455985267,0.3407178755496095,1.184145904312423,1.6705426192238735,False,True,False,False,False,False,True,False,False,False,False,True,False,1
1.3302282640996637,1.1727738211311456,-0.30890743145654403,-1.1330688269966596,0.16822871337007295,0,-0.8039103057772196,-0.27806553455985267,-0.1254123324668205,1.1902040311407645,-0.6084635183194459,True,False,False,False,False,True,False,False,False,False,False,True,False,0
,-0.6249539669260856,-0.5552610993930792,0.11907928549826752,-1.518697467327574,0,1.0672573401509817,-0.8266264628688933,-1.0576727484996804,-0.4313545832452,-0.22963935981822922,False,True,False,False,False,False,False,False,True,False,False,True,False,0
1.3302282640996637,-0.805778048531842,1.0654138733804195,-1.1330688269966596,-0.6752343769787504,0,-0.5936229948924684,-0.27806553455985267,-1.5238029565161104,-0.679737783207185,-1.1312408570511252,False,False,True,False,False,True,False,False,False,False,True,False,False,2
0.4424529730892324,-0.39997516771892294,0.680659268400887,1.3712273979931946,0.16822871337007295,1,-1.8164047655926874,-0.27806553455985267,-1.0576727484996804,0.41678317272255216,0.7833364400140245,False,False,False,False,True,False,True,False,False,False,False,True,False,1
-0.4453223179211989,-0.10771298930961908,-0.6313816147667278,0.11907928549826752,0.16822871337007295,0,-0.21783178192249675,-0.8266264628688933,-1.5238029565161104,-0.403083324712942,0.557557241547299,False,False,False,False,True,False,True,False,False,False,True,False,False,1
1.3302282640996637,0.8973324875223774,-0.6313816147667278,0.11907928549826752,1.8551548940677198,0,-0.4534314543026346,-0.27806553455985267,0.8068480835660394,0.7964257872985939,-2.37832998683713,False,True,False,False,False,False,False,False,True,False,True,False,False,1
-0.4453223179211989,-0.8940874837346539,1.4598565439529618,0.11907928549826752,0.16822871337007295,0,0.6272116710773359,1.3676172503672694,0.8068480835660394,-0.8614815880574174,-0.7539319951839132,False,False,True,False,False,False,False,False,False,True,False,True,False,1
-0.4453223179211989,0.7480474899176245,1.6909861088147677,-1.1330688269966596,0.16822871337007295,0,-0.9460489510974678,-0.27806553455985267,-0.1254123324668205,0.5399650848988208,-1.3570200555178502,False,True,False,False,False,False,True,False,False,False,True,False,False,2
1.3302282640996637,0.2518325683018268,-0.566333174356519,-1.1330688269966596,-1.518697467327574,0,0.41108304600134193,0.270495393749188,0.3407178755496095,0.0997412020393685,-0.22054758001419966,False,False,False,False,True,False,False,False,False,True,False,True,False,1
-0.4453223179211989,0.7795865739186287,-0.6479897272118874,-1.1330688269966596,-0.6752343769787504,1,0.4149772554621706,-1.375187391177934,0.3407178755496095,0.9357627043504388,-0.7721155547919712,False,False,True,False,False,False,False,False,False,True,False,True,False,1
1.3302282640996637,-1.3356346597487105,-0.27430719719579466,-1.1330688269966596,0.16822871337007295,0,1.108146539489683,-0.27806553455985267,-1.5238029565161104,-1.2774729636035054,-0.8842475057083317,False,False,True,False,False,True,False,False,False,False,False,True,False,2
-0.4453223179211989,0.6324041819139425,-0.19957069119257612,-1.1330688269966596,-1.518697467327574,0,0.43444830276631413,-1.375187391177934,-0.1254123324668205,1.3113665677075863,0.465881795190004,False,False,True,False,False,True,False,False,False,False,True,False,False,0
1.3302282640996637,1.4629333939403828,0.6903473339938968,-1.1330688269966596,-1.518697467327574,1,0.5804811575473913,-0.8266264628688933,1.2729782915824694,1.3113665677075863,-0.3690466501466772,False,True,False,False,False,False,False,True,False,False,False,False,True,0
,0.3674758763055087,-0.48052459338986064,1.3712273979931946,0.16822871337007295,1,-0.29376886640865696,0.8190563220582286,1.2729782915824694,0.3218725190785415,-0.3288912893455481,False,False,False,False,True,False,False,True,False,False,False,True,False,0
-1.3330976089316302,-0.9550630461365949,-0.9981440979306707,0.11907928549826752,-0.6752343769787504,0,0.5045440730612311,-0.27806553455985267,0.3407178755496095,-1.0755354026588022,-0.22206287664820532,False,False,True,False,False,True,False,False,False,False,False,False,True,0
-0.4453223179211989,1.2800067067345597,-0.7116541582516663,0.11907928549826752,0.16822871337007295,1,0.9660078941694344,0.270495393749188,0.8068480835660394,1.1780877774840826,-0.553155191178268,False,False,False,True,False,True,False,False,False,False,False,True,False,1
-1.3330976089316302,1.3409822691365008,-0.7075021301403762,0.11907928549826752,0.16822871337007295,0,-0.8759531808025508,-1.375187391177934,-1.5238029565161104,0.8549876799725576,-0.07053321324771865,False,False,False,False,True,False,True,False,False,False,False,False,True,0
,-1.7834896525629684,-0.06255376352000873,-1.1330688269966596,0.16822871337007295,1,-1.0959760153393738,-0.27806553455985267,-1.5238029565161104,-1.4410423879687146,-2.391967656543174,False,False,False,False,True,False,True,False,False,False,False,True,False,1
,1.0024627675257238,-1.0977927726016288,0.11907928549826752,0.16822871337007295,0,-0.20030783934876753,-1.375187391177934,-0.5915425404832505,0.8691233092386871,-1.0918431445669985,False,False,False,False,True,True,False,False,False,False,False,True,False,2
-0.4453223179211989,-0.09509735570921699,-0.1940346537108562,0.11907928549826752,1.0116918037188964,1,0.05670998506592819,0.270495393749188,-0.5915425404832505,-0.3970251978846007,0.4590629603369829,False,True,False,False,False,False,False,False,True,False,False,True,False,2
-0.4453223179211989,-0.23176671971356871,-0.9856880135968009,0.11907928549826752,-0.6752343769787504,0,-0.20614915354001048,-1.375187391177934,-1.5238029565161104,-0.8352297051346063,1.6614508394198437,False,False,True,False,False,False,True,False,False,False,False,False,True,0
1.3302282640996637,0.8742038259216408,-0.4860606308715805,1.3712273979931946,0.16822871337007295,0,1.4060535632430804,0.270495393749188,2.2052387076153295,1.0448089872605781,0.8977413358813912,True,False,False,False,False,False,False,False,True,False,False,True,False,0
,-2.788535129394964,-0.9040314607414326,0.11907928549826752,1.0116918037188964,1,0.37603516085388317,-1.375187391177934,-0.5915425404832505,-2.4790014512244873,-0.7418096221118745,False,False,True,False,False,True,False,False,False,False,False,True,False,2
-1.3330976089316302,0.8552803755210385,0.21286410119555588,-1.1330688269966596,-0.6752343769787504,1,1.6299706072407316,-0.8266264628688933,-0.1254123324668205,1.0044214750716376,0.43330291755889994,True,False,False,False,False,True,False,False,False,False,True,False,False,0
1.3302282640996637,-1.4218414893514548,-0.13175423204150738,-1.1330688269966596,-0.6752343769787504,0,-0.126317859593022,0.8190563220582286,-1.5238029565161104,-0.9240822319502756,-1.4956696975292953,False,True,False,False,False,False,False,False,True,False,False,False,True,2
,0.9877445283252551,-0.1815785693769865,-1.1330688269966596,-1.518697467327574,0,-0.9966736740882411,0.8190563220582286,-1.0576727484996804,0.9822083433677208,-1.9032844920766046,False,False,True,False,False,True,False,False,False,False,False,True,False,2
-0.4453223179211989,0.76486833471816,-0.7670145330688651,1.3712273979931946,0.16822871337007295,1,-0.03090972780271827,-0.8266264628688933,0.8068480835660394,1.1720296506557413,1.1167016994950945,False,False,False,False,True,True,False,False,False,False,False,False,True,0
1.3302282640996637,-0.7111607965288299,1.675762005740038,1.3712273979931946,0.16822871337007295,0,-0.8058574105076339,0.8190563220582286,1.2729782915824694,-0.08604135402975836,1.8304064141113867,True,False,False,False,False,False,True,False,False,False,True,False,False,1
